Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error
,,,,3.524771887205432,1.0176145091927233
,,,,3.064969775938624,1.0249544274366271
,,,,2.58758033764948,1.0320875222820873
,,,,2.1012650442813188,1.0385094229425058
,,,,1.6145443427398485,1.0439622904660526
,,,,1.134890436683154,1.048419664768535
,,,,0.6683756923845019,1.0519954571481256
,,,,0.21970502780771106,1.0548550968418238
,,,,-0.20758086907739504,1.057160404749643
,,,,-0.6108305374857546,1.0590458272620558
,,,,-0.9880820379438395,1.0606140757343265
,,,,-1.3378954075647878,1.0619401935933013
,,,,-1.659234165841597,1.0630780708560261
,,,,-1.9513874191237397,1.064066499792127
,,,,-2.2139194013941257,1.064933885224169
,,,,-2.446616749355253,1.065701532444201
,,,,-2.6494655912462717,1.066385894490126
,,,,-2.8226177738675817,1.06699997925537
,,,,-2.9663636251935097,1.0675542769664845
,,,,-3.0811111625368435,1.0680573652985788
,,,,-3.167366010183275,1.0685163222538583
,,,,-3.2257100955160736,1.0689370085687542
,,,,-3.2567880001155345,1.0693243064226725
,,,,-3.2612919711118895,1.0696822853492205
,,,,-4.27381384286205,0.3803349731141804
,,,,-4.01650975514457,0.36268469225706074
,,,,-3.763500387961842,0.34408034435637996
,,,,-3.5150540946404174,0.32454085727054627
,,,,-3.271350213115756,0.3041269294419566
,,,,-3.0324826842523622,0.2829401107712356
,,,,-2.798415308689213,0.26112298999545286
,,,,-2.5689952545253907,0.2388523552866747
,,,,-2.3439463425206144,0.2163296028460915
,,,,-2.1228681712639648,0.19376679134625663
,,,,-1.9052634057091993,0.17137658172935843
,,,,-1.6905429786348836,0.14935442392508821
,,,,-1.4780628746010027,0.12787381253160857
,,,,-1.2671545440843395,0.10707423750338226
,,,,-1.0571390242587162,0.087060604954613
,,,,-0.8473737992338282,0.0679009097574524
,,,,-0.6372575824305038,0.04962940902361444
,,,,-0.42626498633984866,0.03224518235241905
,,,,-0.2139568772499798,0.015721154534818968
,,,,0.0,0.0
,,,,0.21582027431417572,0.014999359547630013
,,,,0.43358739549085534,0.029385324688774462
,,,,0.6532463641215855,0.043294464068044845
,,,,0.8745808242504065,0.056899971306678704
,,,,1.0972195944239767,0.07041706152421422
,,,,1.320621089580853,0.0841134533199985
,,,,1.5440850900540708,0.09831499997829227
,,,,1.7667632563690958,0.11340522939403568
,,,,1.9876940538788084,0.12980176766406912
,,,,2.2058483055339,0.14792066392921746
,,,,2.420197631177695,0.1681087998126515
,,,,2.6297905053055226,0.1905726028074203
,,,,2.833842535282569,0.2153148420513158
,,,,3.0317999729285425,0.2421057438675196
,,,,3.223393519731399,0.2704972611465996
,,,,3.408656044064605,0.2998826731728617
,,,,3.5878913222952455,0.32958344170364484
,,,,3.761620401525513,0.3589400590227705
,,,,3.930502937539864,0.38738812983807824
,,,,4.095242949642889,0.41450903517314275
,,,,4.256514451812348,0.4400483633206377
,,,,4.414885524620961,0.4639136074401688
,,,,4.5707753813944985,0.48615283177826346
,,,,4.724418803661352,0.5069278113098058
,,,,4.875857131721813,0.5264832481867677
,,,,5.024936816751404,0.5451192583170674
,,,,5.171315059642397,0.5631651053355115
,,,,5.314479530108717,0.580953181705866
,,,,5.453768637937782,0.5987989235394259
,,,,5.588403186339154,0.6169788787478243
,,,,5.717528770855279,0.6357142857697963
,,,,5.840252799239047,0.6551587364308076
,,,,5.955694049580679,0.6753915628005266
,,,,6.063014156993597,0.6964168576153157
,,,,6.161436563970175,0.718165696530298
,,,,6.250237000632326,0.7405005033268826
,,,,6.3287055566005685,0.7632234117461434
,,,,6.396087709205998,0.7860848905057122
,,,,6.451528580683324,0.8087962393993503
,,,,6.4940343740316395,0.8310458945032786
,,,,6.522467643492505,0.8525164645837388
,,,,6.535577766766772,0.8729028164504812
,,,,6.532027248118621,0.8919285396082262
,,,,6.510394423591657,0.9093613302016592
,,,,6.469092842061625,0.9250227963362535
,,,,6.406229237186811,0.9387960709430904
,,,,6.319499759488335,0.9506303303904844
,,,,6.206219292017445,0.9605487401423287
,,,,6.063614019733298,0.9686614867321156
,,,,5.889341875282711,0.9751765132062622
,,,,5.681992805467176,0.9803968334945382
,,,,5.441237756604342,0.984700302830723
,,,,5.167471948847575,0.9885141504302806
,,,,4.861113596049489,0.9922963466842776
,,,,4.522103616735099,0.9965102734522889
,,,,4.150117176578939,1.0015537977938316
,,,,3.7455561929425594,1.0076229048578649
,,,,3.3108150099554523,1.0145761797802086
,,,,2.8510128986886443,1.0219379207452093
,,,,2.3736234603995,1.029091924627956
,,,,1.887308167031339,1.0355324028226747
,,,,1.4005874654898687,1.0410008644087099
,,,,0.9209335594331742,1.0454708648579274
,,,,0.4544188151345221,1.0490567085023772
,,,,0.0057481505577312575,1.0519243371667952
,,,,-0.42153774632737484,1.0542360538122262
,,,,-0.8247874147357344,1.0561266969569605
,,,,-1.2020389151938193,1.0576992736252435
,,,,-1.5518522848147676,1.0590290414095005
,,,,-1.8731910430915768,1.0601700432069308
,,,,-2.1653442963737195,1.061161180856774
,,,,-2.4278762786441055,1.0620309391328788
,,,,-2.660573626605233,1.0628006831152728
,,,,-2.8634224684962515,1.0634869118816532
,,,,-3.0365746511175615,1.0641026696267732
,,,,-3.1803205024434895,1.06465847577764
,,,,-3.2950680397868233,1.0651629318297706
,,,,-3.381322887433255,1.06562313539943
,,,,-3.4396669727660534,1.0660449634342302
,,,,-3.4707448773655143,1.0664333115961304
,,,,-3.4752488483618693,1.0667922606419153
,,,,-4.489634117176226,0.39186645593856545
,,,,-4.232330029458746,0.3744756065036391
,,,,-3.9793206622760176,0.3561335104822535
,,,,-3.730874368954593,0.33685729844949497
,,,,-3.487170487429932,0.3167055796394133
,,,,-3.248302958566538,0.2957776384672459
,,,,-3.014235583003389,0.27421364269360216
,,,,-2.7848155288395664,0.25218789660491187
,,,,-2.55976661683479,0.22989936963114732
,,,,-2.3386884455781405,0.20755787333164474
,,,,-2.121083680023375,0.1853740278785068
,,,,-1.9063632529490593,0.1635416169117554
,,,,-1.6938831489151784,0.1422328030273959
,,,,-1.4829748183985152,0.12158613961971074
,,,,-1.272959298572892,0.10170584222546875
,,,,-1.0631940735480039,0.08265946486324241
,,,,-0.8530778567446795,0.06448081838840283
,,,,-0.6420852606540244,0.047168427803873064
,,,,-0.4297771515641555,0.030694255250239458
,,,,-0.21582027431417572,0.014999359547630013
,,,,0.0,0.0
,,,,0.21776712117667962,0.014416292114690437
,,,,0.4374260898074098,0.02839197892675461
,,,,0.6587605499362308,0.042108306823690066
,,,,0.8813993201098009,0.05579073659099335
,,,,1.1048008152666773,0.0697187216888312
,,,,1.328264815739895,0.0842298336361855
,,,,1.55094298205492,0.09971641134495347
,,,,1.7718737795646327,0.1165985357843658
,,,,1.9900280312197243,0.135285282929528
,,,,2.204377356863519,0.15610625044116805
,,,,2.413970230991347,0.17924239870647518
,,,,2.6180222609683934,0.20466764119343334
,,,,2.815979698614367,0.23212522661966
,,,,3.0075732454172233,0.26114598547513024
,,,,3.1928357697504293,0.2911095548806659
,,,,3.37207104798107,0.3213308802194578
,,,,3.5458001272113373,0.35114953165872237
,,,,3.7146826632256884,0.3800040224094924
,,,,3.879422675328713,0.4074809041004415
,,,,4.040694177498172,0.4333319713996999
,,,,4.199065250306785,0.45747121654217937
,,,,4.354955107080323,0.47995301380058375
,,,,4.508598529347176,0.5009450005674737
,,,,4.660036857407637,0.5206971672527773
,,,,4.809116542437228,0.539514291139395
,,,,4.955494785328221,0.5577296276097419
,,,,5.098659255794542,0.5756788470051584
,,,,5.237948363623606,0.5936799403784594
,,,,5.372582912024979,0.6120112593893655
,,,,5.501708496541103,0.6308951182532272
,,,,5.624432524924871,0.6504855204993069
,,,,5.739873775266504,0.6708616581693336
,,,,5.847193882679421,0.692027072134129
,,,,5.945616289655999,0.7139120179010879
,,,,6.03441672631815,0.7363779570892918
,,,,6.112885282286393,0.7592260343230389
,,,,6.180267434891822,0.782205780597717
,,,,6.2357083063691485,0.8050276724508696
,,,,6.278214099717464,0.8273794857968085
,,,,6.30664736917833,0.8489433564345162
,,,,6.319757492452596,0.8694138755905549
,,,,6.316206973804445,0.8885145489528508
,,,,6.294574149277481,0.9060131700199604
,,,,6.253272567747449,0.9217316001884265
,,,,6.1904089628726355,0.9355533609266999
,,,,6.103679485174159,0.9474281346441037
,,,,5.990399017703269,0.9573797176966673
,,,,5.847793745419122,0.9655190867641815
,,,,5.673521600968535,0.9720551694425152
,,,,5.466172531153,0.977292159091964
,,,,5.225417482290166,0.9816092376796148
,,,,4.951651674533399,0.9854350477595843
,,,,4.645293321735314,0.9892290167659201
,,,,4.306283342420923,0.9934559547170076
,,,,3.934296902264763,0.9985149071273344
,,,,3.5297359186283837,1.0046023736402894
,,,,3.0949947356412766,1.011576411304049
,,,,2.6351926243744686,1.0189598252915864
,,,,2.1578031860853244,1.026134592166577
,,,,1.6714878927171632,1.032593516008429
,,,,1.184767191175693,1.0380774594166946
,,,,0.7051132851189985,1.0425599941152388
,,,,0.23859854082034637,1.0461558152193806
,,,,-0.21007212375644446,1.049031373784097
,,,,-0.6373580206415506,1.0513494515203818
,,,,-1.04060768904991,1.05324527631288
,,,,-1.417859189507995,1.0548221487407077
,,,,-1.7676725591289433,1.056155539015263
,,,,-2.0890113174057525,1.0572996418023206
,,,,-2.381164570687895,1.0582934677101041
,,,,-2.643696552958281,1.059165580877242
,,,,-2.8763939009194086,1.0599374057316695
,,,,-3.079242742810427,1.0606254870509249
,,,,-3.2523949254317372,1.0612429050622474
,,,,-3.3961407767576652,1.061800208176238
,,,,-3.510888314100999,1.0623060215314617
,,,,-3.5971431617474305,1.0627674622118641
,,,,-3.655487247080229,1.0631904232550162
,,,,-3.68656515167969,1.0635798137044354
,,,,-3.691069122676045,1.0639397254558907
,,,,-4.707401238352905,0.40257392283251914
,,,,-4.450097150635425,0.3854316262312948
,,,,-4.197087783452697,0.36734272087918995
,,,,-3.9486414901312727,0.3483228172619362
,,,,-3.7049376086066115,0.3284286899805428
,,,,-3.4660700797432176,0.3077575724207488
,,,,-3.2320027041800685,0.2864473817692455
,,,,-3.002582650016246,0.26467005597264714
,,,,-2.7775337380114697,0.24262219774327673
,,,,-2.55645556675482,0.22051137407964455
,,,,-2.3388508012000546,0.1985461136301293
,,,,-2.124130374125739,0.17691843569964633
,,,,-1.911650270091858,0.15579902992023845
,,,,-1.7007419395751948,0.13532534023613818
,,,,-1.4907264197495715,0.11560069629625089
,,,,-1.2809611947246835,0.0966919925259485
,,,,-1.0708449779213591,0.07863235536525494
,,,,-0.859852381830704,0.06141949801636281
,,,,-0.6475442727408351,0.045024120645267764
,,,,-0.43358739549085534,0.029385324688774462
,,,,-0.21776712117667962,0.014416292114682736
,,,,0.0,0.0
,,,,0.2196589686307302,0.014012458017085073
,,,,0.44099342875955116,0.027810904036155125
,,,,0.6636321989331213,0.041631398361792346
,,,,0.8870336940899977,0.05576505795681531
,,,,1.1104976945632155,0.07056040865688491
,,,,1.3331758608782405,0.08641700091924273
,,,,1.554106658387953,0.10375518578534952
,,,,1.7722609100430446,0.12297493619614859
,,,,1.9866102356868396,0.14438742864111634
,,,,2.1962031098146673,0.16814861749580542
,,,,2.400255139791714,0.1942055859812326
,,,,2.598212577437687,0.22227751430875275
,,,,2.7898061242405436,0.2518770347228012
,,,,2.9750686485737496,0.2823724353343685
,,,,3.15430392680439,0.3130735497135839
,,,,3.3280330060346577,0.34331960350732543
,,,,3.496915542049009,0.372551980911891
,,,,3.6616555541520333,0.4003619861934126
,,,,3.8229270563214923,0.42650701615697806
,,,,3.9812981291301055,0.4509069009562995
,,,,4.137187985903643,0.4736216871734219
,,,,4.290831408170496,0.49482429693800306
,,,,4.4422697362309576,0.5147695033339228
,,,,4.591349421260548,0.5337663092946302
,,,,4.737727664151541,0.552151584523555
,,,,4.880892134617862,0.5702639440475302
,,,,5.0201812424469265,0.5884236333585375
,,,,5.154815790848299,0.6069105289646007
,,,,5.2839413753644235,0.6259477597955958
,,,,5.406665403748192,0.6456894966424718
,,,,5.522106654089824,0.6662145685356966
,,,,5.629426761502741,0.6875257680626212
,,,,5.727849168479319,0.7095523665053008
,,,,5.81664960514147,0.7321547339733833
,,,,5.895118161109713,0.7551329322577005
,,,,5.962500313715142,0.7782354938228537
,,,,6.017941185192469,0.8011720394681274
,,,,6.060446978540784,0.823629675571556
,,,,6.08888024800165,0.8452900728855387
,,,,6.1019903712759165,0.8658475670192983
,,,,6.098439852627766,0.8850256074442447
,,,,6.076807028100801,0.902592116855772
,,,,6.035505446570769,0.918369243273284
,,,,5.972641841695956,0.9322409298588695
,,,,5.8859123639974795,0.9441573971270779
,,,,5.7726318965265895,0.9541431036267581
,,,,5.630026624242443,0.9623098481257806
,,,,5.455754479791856,0.9688675769167648
,,,,5.24840540997632,0.9741216997945009
,,,,5.007650361113487,0.9784527646422642
,,,,4.733884553356719,0.9822908676187898
,,,,4.427526200558634,0.9860969338152316
,,,,4.088516221244244,0.9903372406355274
,,,,3.7165297810880835,0.9954120439232947
,,,,3.311968797451704,1.0015183710844409
,,,,2.877227614464597,1.0085137357422447
,,,,2.417425503197789,1.0159194088742536
,,,,1.9400360649086448,1.0231154975315278
,,,,1.4537207715404836,1.0295933612307442
,,,,0.9670000699990133,1.0350931996669468
,,,,0.4873461639423189,1.0395886020907084
,,,,0.02083141964366675,1.043194665432178
,,,,-0.4278392449331241,1.0460783639129918
,,,,-0.8551251418182302,1.0484029709366975
,,,,-1.2583748102265897,1.0503041142096836
,,,,-1.6356263106846747,1.0518853957153607
,,,,-1.985439680305623,1.053222503953485
,,,,-2.306778438582432,1.054369789397399
,,,,-2.598931691864575,1.0553663743148445
,,,,-2.861463674134961,1.05624090431596
,,,,-3.0941610220960882,1.0570148647504343
,,,,-3.297009863987107,1.057704847306443
,,,,-3.470162046608417,1.058323969197546
,,,,-3.613907897934345,1.0588828085845485
,,,,-3.7286554352776786,1.0593900148739444
,,,,-3.81491028292411,1.0598527251315382
,,,,-3.8732543682569087,1.060276848909575
,,,,-3.9043322728563696,1.0606673089861722
,,,,-3.9088362438527247,1.061028208689833
,,,,-4.927060206983636,0.41255451750729877
,,,,-4.669756119266156,0.39565109711887614
,,,,-4.416746752083427,0.3778074053056395
,,,,-4.168300458762003,0.3590378203713395
,,,,-3.9245965772373417,0.3393975568995256
,,,,-3.6857290483739478,0.3189820421520473
,,,,-3.4516616728107987,0.29792715259364655
,,,,-3.2222416186469762,0.2764026252429945
,,,,-2.9971927066422,0.2546028104727522
,,,,-2.7761145353855503,0.23273309211605953
,,,,-2.558509769830785,0.21099991742430196
,,,,-2.343789342756469,0.18959350420972906
,,,,-2.1313092387225883,0.16868298725312603
,,,,-1.920400908205925,0.1484045837902109
,,,,-1.7103853883803017,0.12886059309375517
,,,,-1.5006201633554137,0.11011707594644674
,,,,-1.2905039465520893,0.09220627331249025
,,,,-1.0795113504614342,0.07512485781398705
,,,,-0.8672032413715653,0.05884198530578625
,,,,-0.6532463641215855,0.04329446406803972
,,,,-0.4374260898074098,0.028391978926750695
,,,,-0.2196589686307302,0.014012458017085073
,,,,0.0,0.0
,,,,0.22133446012882096,0.01384428512391076
,,,,0.4439732303023911,0.02776732974279007
,,,,0.6673747254592675,0.042071716569149674
,,,,0.8908387259324853,0.05711604896739286
,,,,1.1135168922475103,0.07330552391903468
,,,,1.3344476897572228,0.09105891794110274
,,,,1.5526019414123144,0.11076567636453058
,,,,1.7669512670561094,0.13271834528961976
,,,,1.976544141183937,0.1570491776386644
,,,,2.1805961711609836,0.1836809252909958
,,,,2.378553608806957,0.21231162368406528
,,,,2.5701471556098134,0.24243829599304886
,,,,2.7554096799430194,0.27341968427773455
,,,,2.93464495817366,0.30456143125783214
,,,,3.1083740374039275,0.33520260638752136
,,,,3.2772565734182786,0.3647871539648238
,,,,3.441996585521303,0.39291054332693753
,,,,3.603268087690762,0.41933507854342233
,,,,3.7616391604993753,0.4439857305083054
,,,,3.917529017272913,0.46692757941520563
,,,,4.071172439539766,0.4883382743673839
,,,,4.222610767600227,0.5084768951804521
,,,,4.371690452629818,0.5276562658878341
,,,,4.518068695520811,0.5462165188604581
,,,,4.661233165987132,0.5644988937817688
,,,,4.800522273816196,0.5828255868126438
,,,,4.935156822217569,0.6014776963537359
,,,,5.064282406733693,0.6206788600769213
,,,,5.187006435117461,0.6405831078288762
,,,,5.302447685459094,0.6612686051955246
,,,,5.409767792872011,0.6827371156332918
,,,,5.508190199848589,0.7049166773627471
,,,,5.59699063651074,0.7276663600555362
,,,,5.675459192478983,0.7507849790739395
,,,,5.742841345084412,0.7740199496183663
,,,,5.798282216561739,0.7970799593571681
,,,,5.840788009910054,0.8196514041071628
,,,,5.86922127937092,0.8414154782528727
,,,,5.882331402645186,0.8620662736887656
,,,,5.8787808839970355,0.8813272127829247
,,,,5.857148059470071,0.8989663888865648
,,,,5.815846477940039,0.9148062858924128
,,,,5.752982873065226,0.9287313227082248
,,,,5.666253395366749,0.9406923148813814
,,,,5.552972927895859,0.9507144434719896
,,,,5.410367655611712,0.9589103958554885
,,,,5.236095511161126,0.9654912128147395
,,,,5.02874644134559,0.9707636064430809
,,,,4.787991392482756,0.9751095840202035
,,,,4.514225584725989,0.9789607930025399
,,,,4.207867231927904,0.9827797556993968
,,,,3.8688572526135134,0.98703431374826
,,,,3.4968708124573533,0.9921260126312664
,,,,3.092309828820974,0.9982524413689985
,,,,2.6575686458338668,1.0052705333707446
,,,,2.1977665345670587,1.0126999239970693
,,,,1.7203770962779146,1.019918728331198
,,,,1.2340618029097534,1.0264167675912221
,,,,0.7473411013682831,1.031933536320025
,,,,0.2676871953115887,1.0364426433768372
,,,,-0.19882754898706345,1.040059614349971
,,,,-0.6474982135638543,1.0429519810880599
,,,,-1.0747841104489604,1.045283540896038
,,,,-1.47803377885732,1.0471903474136646
,,,,-1.8552852793154049,1.0487763236757073
,,,,-2.205098648936353,1.0501173906816845
,,,,-2.5264374072131623,1.0512680648474053
,,,,-2.818590660495305,1.0522675873587084
,,,,-3.081122642765691,1.053144690590739
,,,,-3.3138199907268184,1.053920924771526
,,,,-3.516668832617837,1.054612931545265
,,,,-3.689821015239147,1.0552338675120176
,,,,-3.833566866565075,1.0557943425126937
,,,,-3.948314403908409,1.0563030317954512
,,,,-4.03456925155484,1.056767093703354
,,,,-4.092913336887639,1.0571924553736711
,,,,-4.1239912414871,1.0575840542090826
,,,,-4.128495212483455,1.05794600571149
,,,,-5.1483946671124565,0.42191520592056786
,,,,-4.891090579394977,0.40524275057243386
,,,,-4.638081212212248,0.38763802581119583
,,,,-4.389634918890824,0.3691144816216421
,,,,-4.145931037366163,0.3497260715494934
,,,,-3.9070635085027687,0.32956669546046863
,,,,-3.6729961329396197,0.30877044093492345
,,,,-3.443576078775797,0.28750505902129064
,,,,-3.218527166771021,0.2659628174821614
,,,,-2.9974489955143713,0.24434703781557046
,,,,-2.779844229959606,0.22286215689953567
,,,,-2.56512380288529,0.20169661465239827
,,,,-2.3526436988514092,0.18101796733216444
,,,,-2.141735368334746,0.1609611423738834
,,,,-1.9317198485091227,0.14162731207094809
,,,,-1.7219546234842347,0.12308156923457853
,,,,-1.5118384066809103,0.10535509720841475
,,,,-1.3008458105902552,0.08844331547750348
,,,,-1.0885377015003863,0.0723135526900567
,,,,-0.8745808242504065,0.056899971306676754
,,,,-0.6587605499362308,0.04210830682368479
,,,,-0.44099342875955116,0.027810904036151135
,,,,-0.22133446012882096,0.01384428512391076
,,,,0.0,0.0
,,,,0.22263877017357014,0.013979985769942296
,,,,0.4460402653304465,0.028409460393482633
,,,,0.6695042658036643,0.04365622818101959
,,,,0.8921824321186893,0.06012976639860258
,,,,1.1131132296284019,0.07824593901398061
,,,,1.3312674812834935,0.09838301906882939
,,,,1.5456168069272884,0.12081554707707856
,,,,1.755209681055116,0.14565397670852007
,,,,1.9592617110321626,0.17279940630739013
,,,,2.157219148678136,0.20193143407071062
,,,,2.3488126954809925,0.2325336135531095
,,,,2.5340752198141985,0.26395644226535414
,,,,2.713310498044839,0.2955018597520831
,,,,2.8870395772751065,0.3265086507313339
,,,,3.0559221132894576,0.3564228058493395
,,,,3.220662125392482,0.3848432607814425
,,,,3.381933627561941,0.41153648596646186
,,,,3.5403047003705543,0.4364318925707501
,,,,3.696194557144092,0.45959897842089303
,,,,3.849837979410945,0.4812195986787997
,,,,4.001276307471406,0.5015567054107009
,,,,4.150355992500997,0.5209265775461506
,,,,4.29673423539199,0.5396722868989233
,,,,4.439898705858311,0.5581373884179653
,,,,4.579187813687375,0.5766457139941008
,,,,4.713822362088748,0.5954792432726341
,,,,4.842947946604872,0.6148617530151415
,,,,4.96567197498864,0.6349467374326534
,,,,5.081113225330273,0.6558112958444325
,,,,5.18843333274319,0.6774557722405917
,,,,5.286855739719768,0.699806614762604
,,,,5.375656176381919,0.722721283734324
,,,,5.454124732350162,0.7459970981449718
,,,,5.521506884955591,0.7693801669852428
,,,,5.576947756432918,0.7925781142820906
,,,,5.619453549781233,0.8152765481367615
,,,,5.647886819242099,0.8371561546786065
,,,,5.660996942516365,0.857910787148632
,,,,5.6574464238682145,0.8772638745844402
,,,,5.63581359934125,0.89498373663364
,,,,5.594512017811218,0.9108932637126126
,,,,5.531648412936405,0.9248774314779986
,,,,5.444918935237928,0.9368877386972245
,,,,5.331638467767038,0.9469501850434874
,,,,5.189033195482891,0.9551784550084556
,,,,5.014761051032305,0.9617848096727272
,,,,4.807411981216769,0.9670774075500573
,,,,4.566656932353935,0.9714398732546192
,,,,4.292891124597168,0.9753055712214268
,,,,3.986532771799083,0.9791387902001218
,,,,3.6475227924846925,0.9834091009106338
,,,,3.2755363523285324,0.9885194736773196
,,,,2.870975368692153,0.9946681171318658
,,,,2.436234185705046,1.0017113222294391
,,,,1.9764320744382378,1.009166916191151
,,,,1.4990426361490936,1.0164108133865457
,,,,1.0127273427809325,1.022931136595523
,,,,0.5260066412394622,1.028466602724373
,,,,0.046352735182767724,1.0329908434183166
,,,,-0.4201620091158844,1.0366198584737312
,,,,-0.8688326736926753,1.0395217960324787
,,,,-1.2961185705777813,1.0418610322047062
,,,,-1.6993682389861409,1.0437740911054654
,,,,-2.076619739444226,1.0453652503502033
,,,,-2.426433109065174,1.0467106876982357
,,,,-2.7477718673419833,1.0478651028124584
,,,,-3.039925120624126,1.0488678681921613
,,,,-3.302457102894512,1.0497478120181873
,,,,-3.5351544508556394,1.0505265561549968
,,,,-3.738003292746658,1.0512207974050032
,,,,-3.911155475367968,1.0518437358551944
,,,,-4.054901326693896,1.0524060163238718
,,,,-4.16964886403723,1.052916342589841
,,,,-4.255903711683661,1.053381896486984
,,,,-4.31424779701646,1.0538086245667035
,,,,-4.345325701615921,1.0542014803771693
,,,,-4.349829672612276,1.054564592859525
,,,,-5.371033437286027,0.43077500394077606
,,,,-5.113729349568547,0.414327902170784
,,,,-4.8607199823858185,0.39695825221937914
,,,,-4.612273689064394,0.3786789057197223
,,,,-4.368569807539733,0.3595428882815527
,,,,-4.129702278676339,0.33964289403616116
,,,,-3.89563490311319,0.31911152367174384
,,,,-3.6662148489493673,0.2981148136958244
,,,,-3.441165936944591,0.2768431797334862
,,,,-3.2200877656879414,0.2554980648174937
,,,,-3.002483000133176,0.23428202871717552
,,,,-2.78776257305886,0.21338181674955672
,,,,-2.5752824690249794,0.1929634367682086
,,,,-2.364374138508316,0.1731605093129862
,,,,-2.154358618682693,0.15407301790115976
,,,,-1.9445933936578048,0.13576497368581164
,,,,-1.7344771768544804,0.11826633267716316
,,,,-1.5234845807638253,0.10157103043056168
,,,,-1.3111764716739565,0.08564424132578834
,,,,-1.0972195944239767,0.07041706152421265
,,,,-0.8813993201098009,0.055790736590989376
,,,,-0.6636321989331213,0.041631398361792346
,,,,-0.4439732303023911,0.02776732974279007
,,,,-0.22263877017357014,0.013979985769942296
,,,,0.0,0.0
,,,,0.22340149515687635,0.014497359360314942
,,,,0.44686549563009414,0.029888311246472603
,,,,0.6695436619451192,0.04658555031089841
,,,,0.8904744594548317,0.06500125060546869
,,,,1.1086287111099233,0.08550257850757217
,,,,1.3229780367537183,0.1083473136874245
,,,,1.532570910881546,0.1336263226324749
,,,,1.7366229408585925,0.16122165586039566
,,,,1.9345803785045659,0.19079682652177066
,,,,2.1261739253074223,0.22182358749819742
,,,,2.3114364496406283,0.25364505067795007
,,,,2.490671727871269,0.2855595991117689
,,,,2.6644008071015364,0.3169053803576884
,,,,2.8332833431158875,0.34712979313228204
,,,,2.998023355218912,0.3758344894914599
,,,,3.159294857388371,0.40278936293411877
,,,,3.317665930196984,0.4279275921672284
,,,,3.473555786970522,0.4513225214851953
,,,,3.627199209237375,0.47315974355611234
,,,,3.7786375372978362,0.49370570019511545
,,,,3.927717222327427,0.5132798030104303
,,,,4.07409546521842,0.5322277690839058
,,,,4.217259935684741,0.5508951645129477
,,,,4.356549043513805,0.5696071191050485
,,,,4.491183591915178,0.5886460970136974
,,,,4.620309176431302,0.6082355564654004
,,,,4.74303320481507,0.6285279462484012
,,,,4.858474455156703,0.6495987634363588
,,,,4.96579456256962,0.6714464023661532
,,,,5.064216969546198,0.693995228003471
,,,,5.153017406208349,0.7171006585775958
,,,,5.231485962176592,0.7405581615627806
,,,,5.298868114782021,0.7641122669189364
,,,,5.354308986259348,0.7874693426933558
,,,,5.396814779607663,0.8103140917028936
,,,,5.425248049068529,0.8323266387451796
,,,,5.438358172342795,0.8532005988825448
,,,,5.434807653694644,0.8726594506126678
,,,,5.41317482916768,0.8904718155437016
,,,,5.371873247637648,0.9064610893983401
,,,,5.309009642762835,0.9205129197613712
,,,,5.222280165064358,0.9325796155169661
,,,,5.108999697593468,0.9426881345347814
,,,,4.966394425309321,0.9509533171595135
,,,,4.7921222808587345,0.9575888297056826
,,,,4.584773211043199,0.9629044895692306
,,,,4.344018162180365,0.9672857718833039
,,,,4.070252354423598,0.971168002866059
,,,,3.7638940016255127,0.975017487833052
,,,,3.4248840223111223,0.9793057702851246
,,,,3.052897582154962,0.9844374452895976
,,,,2.6483365985185827,0.9906114268861952
,,,,2.2135954155314757,0.9976832716483729
,,,,1.7537933042646676,1.0051687436799093
,,,,1.2764038659755235,1.0124412480498408
,,,,0.7900885726073623,1.0189869723099692
,,,,0.303367871065892,1.0245437485004374
,,,,-0.17628603499080242,1.0290852356877083
,,,,-0.6428007792894546,1.0327279751767755
,,,,-1.0914714438662454,1.0356408181147307
,,,,-1.5187573407513515,1.03798880057966
,,,,-1.922007009159711,1.0399089830122006
,,,,-2.299258509617796,1.0415060471803463
,,,,-2.649071879238744,1.042856463471968
,,,,-2.9704106375155535,1.044015140382735
,,,,-3.262563890797696,1.0450216000528059
,,,,-3.525095873068082,1.0459047798362073
,,,,-3.7577932210292095,1.0466863832264008
,,,,-3.960642062920228,1.047383169876117
,,,,-4.133794245541538,1.0480083894223196
,,,,-4.277540096867466,1.0485727265362461
,,,,-4.3922876342108,1.0490849175034622
,,,,-4.4785424818572315,1.0495521709218136
,,,,-4.53688656719003,1.049980455461515
,,,,-4.567964471789491,1.0503747430652244
,,,,-4.572468442785846,1.0507391779851334
,,,,-5.594434932442903,0.43927145288845665
,,,,-5.337130844725423,0.4230471419227185
,,,,-5.084121477542695,0.40591188819853946
,,,,-4.83567518422127,0.3878783123903301
,,,,-4.591971302696609,0.36899888997503366
,,,,-4.353103773833215,0.3493654833795911
,,,,-4.119036398270066,0.32910956630042815
,,,,-3.8896163441062437,0.3083957940703541
,,,,-3.6645674321014674,0.2874130239323311
,,,,-3.4434892608448178,0.26636106633425727
,,,,-3.2258844952900523,0.24544079377530978
,,,,-3.0111640682157366,0.2248373890886263
,,,,-2.7986839641818557,0.20471537791360178
,,,,-2.5877756336651925,0.18520707735182787
